% Model:              simplified_itm_cp_with_cage_with_deformation.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jun 22 2024, 18:09
% Dimension:          2
% Nodes:              437
% Expressions:        1
% Description:        
% Length unit:        m
% mir3x                   mir3y                    w-intop_itm(w) (m)
0.04965279674781686       0.16258666163260407      1.890410739036587E-7
0.09497491016792776       0.14099393957262743      1.8838559233409751E-7
0.09332734406487          0.12213859331618185      1.564833248393721E-7
0.06544746933402168       0.1568948091030842       1.888024488236221E-7
0.052783687590724576      0.1433260753132998       1.5544607176323835E-7
0.08060498995642117       0.14967559230510807      1.885953927971216E-7
0.08051418126982865       0.12877806100199132      1.5336354006863492E-7
0.06703010622076769       0.13939684807187006      1.5887965664834353E-7
0                         -0.15300000000000002     1.2358687336044272E-7
0.012758856947096192      -0.14494995110462913     1.1202141250676197E-7
0                         -0.136                   9.766371914409515E-8
0.02546751081719259       -0.138757803930625       1.0571283238301004E-7
0.03976146484131357       -0.1379922080174078      1.1033531709616145E-7
0.014726933513549173      -0.12799616721933227     8.766403905527478E-8
0                         -0.11900000000000001     7.425240677374375E-8
0.06731237834599482       -0.12663943517588108     1.1269684869524309E-7
0.05122612095308979       -0.1276148118563899      1.0218081361102865E-7
0.033058717407952104      -0.12142928901463865     8.432123193403576E-8
0.01641923884300575       -0.11128028657058384     6.626546978631361E-8
0                         -0.10200000000000001     5.370467669719307E-8
0.08967448918706752       -0.11178035013420783     1.1558956155973565E-7
0.07567849499723722       -0.11621774772362815     1.066896925560706E-7
0.06011925844460239       -0.11654858980265095     9.392002276737893E-8
0.04711002610755366       -0.11034635959446458     7.75200011500176E-8
0.03068920309831094       -0.10221128916425057     5.996113892185539E-8
0.015735319055567104      -0.09333876092581674     4.600884386678699E-8
0                         -0.08499999999999999     3.626646988748147E-8
0.09593053580924452       -0.10138819641980304     1.1083660411056416E-7
0.08036299765885377       -0.10198998295790111     9.456491063985599E-8
0.08480562555009466       -0.09173703706478033     8.836847253719915E-8
0.06329213561825744       -0.10181620558539815     7.898646108242036E-8
0.04665956084544945       -0.09431832665509547     5.9359212386812806E-8
0.02989519693863882       -0.085                   4.200665676824629E-8
0.014947598469319395      -0.0765                  3.020530750124843E-8
0                         -0.06800000000000002     2.210334033772076E-8
0.10890351396099343       -0.09254334843174652     1.1768258644384815E-7
0.09593480465704193       -0.08407664517938195     9.349882978949165E-8
0.07301380542658983       -0.08992515130964152     7.493411306211166E-8
0.08242617332583044       -0.08259366882873294     7.722957841380078E-8
0.05955807486518683       -0.08499671479012066     5.8949418945316624E-8
0.04500341015346607       -0.0765661695016453      4.182028687131357E-8
0.02989519693863882       -0.06800000000000003     2.785184966788947E-8
0.014947598469319423      -0.05950000000000001     1.772637490140403E-8
0                         -0.05099999999999999     1.1330472272441493E-8
0.11338473846846212       -0.07860619136523501     1.108904289538515E-7
0.09962977497498252       -0.07090464642231911     8.695307633768482E-8
0.12413446905200795       -0.06745765244279793     1.1757972142440384E-7
0.08678245736508614       -0.07232260793480062     7.321419255929856E-8
0.07334711975680189       -0.07558768743861555     6.233139676621976E-8
0.09246189293718524       -0.06009732287131331     7.090931467349329E-8
0.060151250796843775      -0.06741336574616699     4.4845906143869816E-8
0.04484279540795824       -0.059500000000000025    2.92033320257158E-8
0.02989519693863882       -0.05099999999999999     1.7081212707922692E-8
0.014947598469319395      -0.04250000000000001     8.679914328246601E-9
0                         -0.03400000000000003     4.0252710644621115E-9
0.1095286445430034        -0.060130003978305965    9.217526457123003E-8
0.14629402310448794       -0.03951400735362151     1.382593366241071E-7
0.12800644714408185       -0.048872791427760215    1.1250133305792325E-7
0.09728014712820418       -0.047511649498889336    6.957681678731058E-8
0.07564690377158667       -0.06026800079491669     5.3297611324912723E-8
0.08558553165319407       -0.049272527539924144    5.7079901574007286E-8
0.059784980196610965      -0.0511966142311355      3.434293722602756E-8
0.044842795407958186      -0.04250000000000001     2.0162683889478276E-8
0.16307499999999997       -0.03201766439535113     1.6554190781221835E-7
0.02989519693863882       -0.03400000000000003     9.778244643439415E-9
0.014947598469319423      -0.025500000000000023    3.1292433638753837E-9
0                         -0.01700000000000002     2.377152009230633E-10
0.11022511544792082       -0.043737081369603165    8.446623212420689E-8
0.1465701045850901        -0.024012178108916038    1.3458204202261673E-7
0.13276181781115867       -0.03158695067738118     1.1346177594901212E-7
0.12000946752469152       -0.03429630293785693     9.47683318402706E-8
0.09956718550362745       -0.037271170518205804    6.809059175200846E-8
0.08715344403449513       -0.03862799568940159     5.407729408196541E-8
0.07326827883256634       -0.04289518214795887     4.1736766694861536E-8
0.06002220385296961       -0.03353208347219336     2.6984305466724726E-8
0.04506207751511465       -0.025128334316643408    1.4666057863474876E-8
0.163075                  -0.016008832197675574    1.628398297484123E-7
0.029895196938638846      -0.017000000000000015    5.995024928716421E-9
0.014947598469319423      -0.008500000000000008    1.1144984339011414E-9
0                         0                        0
0.10805324658760093       -0.02997991523689361     7.676863568228322E-8
0.14765418335693145       -0.007890563276856472    1.3525100944419263E-7
0.13325107449349674       -0.015451147676598664    1.1143419096682473E-7
0.1207505130167287        -0.02220730308423241     9.298568270850543E-8
0.09475909147706849       -0.02608848866558952     5.9009469955336323E-8
0.07681443471875635       -0.025241865102134248    3.938847139248717E-8
0.06050113609376484       -0.016628868438404       2.3702247121425305E-8
0.04484279540795824       -0.00849999999999998     1.2618489914885653E-8
0.16307500000000003       -7.15573433840433E-18    1.634628238258197E-7
0.02989519693863882       0                        5.761908989338866E-9
0.014947598469319395      0.00849999999999998      2.6606234600592377E-9
0                         0.017                    3.3321159905955245E-9
0.1058911036191145        -0.016643417788914955    7.1442008091502E-8
0.14884509228390233       0.007581140540746878     1.39241189334718E-7
0.13372575740822504       -2.1481403258769016E-4   1.1247516441257746E-7
0.11952885584165987       -0.00860135323902167     9.007351541582149E-8
0.08988350205634191       -0.011463562624215745    5.1390925286471174E-8
0.07509579869790495       -0.0063585755062384175   3.583798033921437E-8
0.044842795407958214      0.00849999999999998      1.417474544018492E-8
0.060503736945589554      9.908246892214867E-4     2.3636466435755286E-8
0.163075                  0.016008832197675557     1.6730953549510935E-7
0.14976188613302657       0.023397418622545157     1.4578095950211225E-7
0.02989519693863882       0.016999999999999987     9.096783780052916E-9
0.014947598469319423      0.025499999999999995     7.782659798818568E-9
0                         0.034                    1.0245813462083301E-8
0.04484279540795824       0.025499999999999967     1.9300493580313015E-8
0.10422642422017972       -0.0024119869359514323   6.902588066031398E-8
0.1336163255246007        0.015730688489849404     1.1560549279494731E-7
0.11896095924816794       0.006357475914202992     9.061450231458583E-8
0.08936468222044044       0.005063728015840929     5.174392251798273E-8
0.07590239865664644       0.011901507784312149     3.8950962442976755E-8
0.06019597516797734       0.01855601855799266      2.713666689412579E-8
0.1352631384953006        0.032137092345595836     1.2479402540800503E-7
0.1503488081622081        0.03594658860838848      1.526667545700277E-7
0.16307500000000003       0.03201766439535112      1.7399178776431296E-7
0.029895196938638846      0.034                    1.6009092597129066E-8
0.014947598469319423      0.04250000000000001      1.6488275981003328E-8
0                         0.051000000000000004     2.0745486050671752E-8
0.05937167016656175       0.03322637272284132      3.253877538488576E-8
0.04484279540795824       0.04250000000000004      2.7997415313035672E-8
0.10530147601713338       0.014121043665906885     7.326652133252237E-8
0.12059801345421509       0.023689717658011672     9.800638793372224E-8
0.09064910021495046       0.021505612677717417     5.7456381236284063E-8
0.07581750254028152       0.02686498566256093      4.3831105016621984E-8
0.12145687723879758       0.03641959276727075      1.0518147450665215E-7
0.12778767516568482       0.044285467602857176     1.1947585881626804E-7
0.02989519693863882       0.05100000000000002      2.650114211137575E-8
0.014947598469319395      0.059500000000000025     2.8776540988879476E-8
0                         0.068                    3.482438919259622E-8
0.0732882143819259        0.041948710239937265     4.919701277500228E-8
0.05960112676414886       0.04995401017286247      4.28244469410941E-8
0.04460967450162495       0.058658634715993335     3.943600490310991E-8
0.10616318754046192       0.033433436982490655     8.188127419317368E-8
0.09023149598374805       0.03859754780214339      6.486826717480015E-8
0.12826776283561606       0.0561552364022008       1.2836429286125955E-7
0.11588827969697654       0.048079099030632344     1.0398173355679349E-7
0.12811165677937728       0.06769926517765865      1.3751020882424927E-7
0.02989519693863882       0.06800000000000003      4.056455535500366E-8
0.014947598469319395      0.07649999999999998      4.463215407286524E-8
0                         0.085                    5.2457263713337583E-8
0.07387958787529525       0.05785775633947923      6.096180251351172E-8
0.08464627584259973       0.05163989220157064      6.707002187470526E-8
0.061537775621880175      0.06723280416634281      5.836828295377984E-8
0.0440740842335188        0.07464123292076488      5.3734612794064986E-8
0.10021210522359195       0.053132683326304914     8.633162530085898E-8
0.11633428396705861       0.06264405828010028      1.1557448448513524E-7
0.12071144310482188       0.07682181416930725      1.3485965102718463E-7
0.0286279349377547        0.08394477650671198      5.650033888979092E-8
0.013212118562285685      0.09349195078838499      6.369162425097357E-8
0                         0.10200000000000001      7.358478137195809E-8
0.07442458402246879       0.06953873499952573      7.166075759918833E-8
0.08757821947686942       0.06564762731336399      8.156435816776418E-8
0.06998803521475766       0.07768818114499879      7.568307904450312E-8
0.04105070142223036       0.091824351896551        7.125607866292945E-8
0.05649630952333198       0.08427324323725252      7.198588604879698E-8
0.1043285841187657        0.07476484985300108      1.1021945878859283E-7
0.11495802697070825       0.0875045526409021       1.3790109762246442E-7
0.026547465861523317      0.10224793735978063      7.838584314315285E-8
0.013966763593415171      0.11069145847852882      8.693268829521078E-8
0                         0.11900000000000001      9.809780882423578E-8
0.013569645463631735      0.12810560563301057      1.1369862100343848E-7
0                         0.13599999999999998      1.2580974889838522E-7
0.012831249972530656      0.14465045891511533      1.4203963124326366E-7
0                         0.153                    1.5641558164669036E-7
0.08029429790485118       0.07953167393050456      8.73964876829498E-8
0.09144894192694189       0.08140423580033049      1.0139044150477464E-7
0.0710422801990424        0.08830682678178028      8.834545590009078E-8
0.039941741200420794      0.10731749042819497      9.096911625742247E-8
0.051985155809523814      0.0995189297486875       8.741132766430393E-8
0.06346860803047052       0.09651371082664165      9.190878550995025E-8
0.10210096907587565       0.09362829905719891      1.2804871959735868E-7
0.029683766802306555      0.12042528966529406      1.0580252652463164E-7
0.026697651335445022      0.1386319136904737       1.3470935077043996E-7
0.08422388690385316       0.09521466925694719      1.0945751406036212E-7
0.07246362522808861       0.09980882376654002      1.0380027927498296E-7
0.04380252960527997       0.11941707595993231      1.1072371082180361E-7
0.05069285460345779       0.11267959665956698      1.0473613025899333E-7
0.06349850537013613       0.110267481814779        1.1040011294122304E-7
0.09291034892838676       0.10734693272381071      1.347294130057935E-7
0.0414199911437981        0.13409846931662386      1.3307529970121614E-7
0.08068371192631638       0.11169981009812932      1.27784048376696E-7
0.056321016217142         0.1253524437401833       1.277285593929057E-7
0.06931593855041185       0.12322294830703553      1.3442875252070685E-7
-0.011286154186172154     -0.15823959430707288     1.3277200761115525E-7
-0.016768315385731897     -0.16916925349552792     1.5180735092819104E-7
-0.02302921944622341      -0.1559620306964965      1.3149528898847068E-7
-0.03337337977308848      -0.16669099439240523     1.5247385003489763E-7
-0.0496527967478169       -0.16258666163260405     1.5357804919711017E-7
-0.03608905586401567      -0.15201521480745198     1.2985367256562655E-7
-0.06544746933402171      -0.15689480910308415     1.55132133090108E-7
-0.052418064871675746     -0.14601896631416744     1.29333680059215E-7
-0.08060498995642124      -0.14967559230510805     1.571335418273353E-7
-0.06457523297179427      -0.14038249068490308     1.296140154496859E-7
-0.09497491016792778      -0.14099393957262737     1.5950434683844963E-7
-0.10841926174237179      -0.13093810843621778     1.6198187181357748E-7
-0.0901951621171688       -0.12504899012590207     1.3268092234664998E-7
-0.08011657366796451      -0.1326154228290133      1.3233480850293888E-7
-0.12080689376254397      -0.11960619447672895     1.6397284752478629E-7
-0.10341265180268358      -0.11520369434286226     1.357733942975622E-7
-0.1320141666558402       -0.10710561221469668     1.652412157254256E-7
-0.11287482053723877      -0.10501546654420812     1.3606946340294293E-7
-0.14193629395231544      -0.09356233870952992     1.663188911384751E-7
-0.12379852346513046      -0.09269790106016085     1.382437706395323E-7
-0.15047251412100857      -0.07910557871042051     1.67694602332471E-7
-0.1306400766556897       -0.08016904166707223     1.369896055321187E-7
-0.15754089748258565      -0.0638770565186828      1.694614060410147E-7
-0.140001894948902        -0.06598622995407892     1.4113266497509006E-7
-0.1479491031287347       -0.05387992526891089     1.473242815897354E-7
-0.163075                 -0.04802649659302668     1.7131348087792187E-7
-0.163075                 0.04802649659302668      1.8309789590730586E-7
-0.15754089748258562      0.06387705651868288      1.8398800252943855E-7
-0.14338489167317667      0.04916958955388506      1.4830202979687134E-7
-0.15047251412100854      0.0791055787104206       1.8468241059785826E-7
-0.1392862309489135       0.06477159868218998      1.5296114238084693E-7
-0.14193629395231536      0.09356233870952999      1.8543590607635716E-7
-0.13438552542127         0.07820793792351685      1.5712436522073223E-7
-0.13201416665584018      0.10710561221469678      1.8628924476341655E-7
-0.1262560620187753       0.08992138684187637      1.5690083733102834E-7
-0.011233030833202567     0.1582309708102735       1.670902661463554E-7
-0.016768315385731897     0.16916925349552792      1.8943880176169046E-7
-0.12080689376254392      0.11960619447672896      1.8721101553091625E-7
-0.11684175840519737      0.10145296922793681      1.571338241283407E-7
-0.023140684549162988     0.15578417574017553      1.6482716424246242E-7
-0.03337337977308846      0.1666909943924052       1.8926966212207774E-7
-0.10841926174237178      0.13093810843621786      1.8800780352024838E-7
-0.10543052128545541      0.11086624283117022      1.5454512480902863E-7
-0.03732919110302388      0.14996885148456898      1.5906117559277393E-7
-0.04965279674781686      0.16258666163260407      1.890410739036587E-7
-0.09497491016792776      0.14099393957262743      1.8838559233409751E-7
-0.09332734406487         0.12213859331618185      1.564833248393721E-7
-0.06544746933402168      0.1568948091030842       1.888024488236221E-7
-0.052783687590724576     0.1433260753132998       1.5544607176323835E-7
-0.08060498995642117      0.14967559230510807      1.885953927971216E-7
-0.08051418126982865      0.12877806100199132      1.5336354006863492E-7
-0.06703010622076769      0.13939684807187006      1.5887965664834353E-7
-0.012758856947096192     -0.14494995110462913     1.1202141250676197E-7
-0.02546751081719259      -0.138757803930625       1.0571283238301004E-7
-0.03976146484131357      -0.1379922080174078      1.1033531709616145E-7
-0.014726933513549173     -0.12799616721933227     8.766403905527478E-8
-0.06731237834599482      -0.12663943517588108     1.1269684869524309E-7
-0.05122612095308979      -0.1276148118563899      1.0218081361102865E-7
-0.033058717407952104     -0.12142928901463865     8.432123193403576E-8
-0.01641923884300575      -0.11128028657058384     6.626546978631361E-8
-0.08967448918706752      -0.11178035013420783     1.1558956155973565E-7
-0.07567849499723722      -0.11621774772362815     1.066896925560706E-7
-0.06011925844460239      -0.11654858980265095     9.392002276737893E-8
-0.04711002610755366      -0.11034635959446458     7.75200011500176E-8
-0.03068920309831094      -0.10221128916425057     5.996113892185539E-8
-0.015735319055567104     -0.09333876092581674     4.600884386678699E-8
-0.09593053580924452      -0.10138819641980304     1.1083660411056416E-7
-0.08036299765885377      -0.10198998295790111     9.456491063985599E-8
-0.08480562555009466      -0.09173703706478033     8.836847253719915E-8
-0.06329213561825744      -0.10181620558539815     7.898646108242036E-8
-0.04665956084544945      -0.09431832665509547     5.9359212386812806E-8
-0.02989519693863882      -0.085                   4.200665676824629E-8
-0.014947598469319395     -0.0765                  3.020530750124843E-8
-0.10890351396099343      -0.09254334843174652     1.1768258644384815E-7
-0.09593480465704193      -0.08407664517938195     9.349882978949165E-8
-0.07301380542658983      -0.08992515130964152     7.493411306211166E-8
-0.08242617332583044      -0.08259366882873294     7.722957841380078E-8
-0.05955807486518683      -0.08499671479012066     5.8949418945316624E-8
-0.04500341015346607      -0.0765661695016453      4.182028687131357E-8
-0.02989519693863882      -0.06800000000000003     2.785184966788947E-8
-0.014947598469319423     -0.05950000000000001     1.772637490140403E-8
-0.11338473846846212      -0.07860619136523501     1.108904289538515E-7
-0.09962977497498252      -0.07090464642231911     8.695307633768482E-8
-0.12413446905200795      -0.06745765244279793     1.1757972142440384E-7
-0.08678245736508614      -0.07232260793480062     7.321419255929856E-8
-0.07334711975680189      -0.07558768743861555     6.233139676621976E-8
-0.09246189293718524      -0.06009732287131331     7.090931467349329E-8
-0.060151250796843775     -0.06741336574616699     4.4845906143869816E-8
-0.04484279540795824      -0.059500000000000025    2.92033320257158E-8
-0.02989519693863882      -0.05099999999999999     1.7081212707922692E-8
-0.014947598469319395     -0.04250000000000001     8.679914328246601E-9
-0.1095286445430034       -0.060130003978305965    9.217526457123003E-8
-0.14629402310448794      -0.03951400735362151     1.382593366241071E-7
-0.12800644714408185      -0.048872791427760215    1.1250133305792325E-7
-0.09728014712820418      -0.047511649498889336    6.957681678731058E-8
-0.07564690377158667      -0.06026800079491669     5.3297611324912723E-8
-0.08558553165319407      -0.049272527539924144    5.7079901574007286E-8
-0.059784980196610965     -0.0511966142311355      3.434293722602756E-8
-0.044842795407958186     -0.04250000000000001     2.0162683889478276E-8
-0.16307499999999997      -0.03201766439535113     1.6554190781221835E-7
-0.02989519693863882      -0.03400000000000003     9.778244643439415E-9
-0.014947598469319423     -0.025500000000000023    3.1292433638753837E-9
-0.11022511544792082      -0.043737081369603165    8.446623212420689E-8
-0.1465701045850901       -0.024012178108916038    1.3458204202261673E-7
-0.13276181781115867      -0.03158695067738118     1.1346177594901212E-7
-0.12000946752469152      -0.03429630293785693     9.47683318402706E-8
-0.09956718550362745      -0.037271170518205804    6.809059175200846E-8
-0.08715344403449513      -0.03862799568940159     5.407729408196541E-8
-0.07326827883256634      -0.04289518214795887     4.1736766694861536E-8
-0.06002220385296961      -0.03353208347219336     2.6984305466724726E-8
-0.04506207751511465      -0.025128334316643408    1.4666057863474876E-8
-0.163075                 -0.016008832197675574    1.628398297484123E-7
-0.029895196938638846     -0.017000000000000015    5.995024928716421E-9
-0.014947598469319423     -0.008500000000000008    1.1144984339011414E-9
-0.10805324658760093      -0.02997991523689361     7.676863568228322E-8
-0.14765418335693145      -0.007890563276856472    1.3525100944419263E-7
-0.13325107449349674      -0.015451147676598664    1.1143419096682473E-7
-0.1207505130167287       -0.02220730308423241     9.298568270850543E-8
-0.09475909147706849      -0.02608848866558952     5.9009469955336323E-8
-0.07681443471875635      -0.025241865102134248    3.938847139248717E-8
-0.06050113609376484      -0.016628868438404       2.3702247121425305E-8
-0.04484279540795824      -0.00849999999999998     1.2618489914885653E-8
-0.16307500000000003      -7.15573433840433E-18    1.634628238258197E-7
-0.02989519693863882      0                        5.761908989338866E-9
-0.014947598469319395     0.00849999999999998      2.6606234600592377E-9
-0.1058911036191145       -0.016643417788914955    7.1442008091502E-8
-0.14884509228390233      0.007581140540746878     1.39241189334718E-7
-0.13372575740822504      -2.1481403258769016E-4   1.1247516441257746E-7
-0.11952885584165987      -0.00860135323902167     9.007351541582149E-8
-0.08988350205634191      -0.011463562624215745    5.1390925286471174E-8
-0.07509579869790495      -0.0063585755062384175   3.583798033921437E-8
-0.044842795407958214     0.00849999999999998      1.417474544018492E-8
-0.060503736945589554     9.908246892214867E-4     2.3636466435755286E-8
-0.163075                 0.016008832197675557     1.6730953549510935E-7
-0.14976188613302657      0.023397418622545157     1.4578095950211225E-7
-0.02989519693863882      0.016999999999999987     9.096783780052916E-9
-0.014947598469319423     0.025499999999999995     7.782659798818568E-9
-0.04484279540795824      0.025499999999999967     1.9300493580313015E-8
-0.10422642422017972      -0.0024119869359514323   6.902588066031398E-8
-0.1336163255246007       0.015730688489849404     1.1560549279494731E-7
-0.11896095924816794      0.006357475914202992     9.061450231458583E-8
-0.08936468222044044      0.005063728015840929     5.174392251798273E-8
-0.07590239865664644      0.011901507784312149     3.8950962442976755E-8
-0.06019597516797734      0.01855601855799266      2.713666689412579E-8
-0.1352631384953006       0.032137092345595836     1.2479402540800503E-7
-0.1503488081622081       0.03594658860838848      1.526667545700277E-7
-0.16307500000000003      0.03201766439535112      1.7399178776431296E-7
-0.029895196938638846     0.034                    1.6009092597129066E-8
-0.014947598469319423     0.04250000000000001      1.6488275981003328E-8
-0.05937167016656175      0.03322637272284132      3.253877538488576E-8
-0.04484279540795824      0.04250000000000004      2.7997415313035672E-8
-0.10530147601713338      0.014121043665906885     7.326652133252237E-8
-0.12059801345421509      0.023689717658011672     9.800638793372224E-8
-0.09064910021495046      0.021505612677717417     5.7456381236284063E-8
-0.07581750254028152      0.02686498566256093      4.3831105016621984E-8
-0.12145687723879758      0.03641959276727075      1.0518147450665215E-7
-0.12778767516568482      0.044285467602857176     1.1947585881626804E-7
-0.02989519693863882      0.05100000000000002      2.650114211137575E-8
-0.014947598469319395     0.059500000000000025     2.8776540988879476E-8
-0.0732882143819259       0.041948710239937265     4.919701277500228E-8
-0.05960112676414886      0.04995401017286247      4.28244469410941E-8
-0.04460967450162495      0.058658634715993335     3.943600490310991E-8
-0.10616318754046192      0.033433436982490655     8.188127419317368E-8
-0.09023149598374805      0.03859754780214339      6.486826717480015E-8
-0.12826776283561606      0.0561552364022008       1.2836429286125955E-7
-0.11588827969697654      0.048079099030632344     1.0398173355679349E-7
-0.12811165677937728      0.06769926517765865      1.3751020882424927E-7
-0.02989519693863882      0.06800000000000003      4.056455535500366E-8
-0.014947598469319395     0.07649999999999998      4.463215407286524E-8
-0.07387958787529525      0.05785775633947923      6.096180251351172E-8
-0.08464627584259973      0.05163989220157064      6.707002187470526E-8
-0.061537775621880175     0.06723280416634281      5.836828295377984E-8
-0.0440740842335188       0.07464123292076488      5.3734612794064986E-8
-0.10021210522359195      0.053132683326304914     8.633162530085898E-8
-0.11633428396705861      0.06264405828010028      1.1557448448513524E-7
-0.12071144310482188      0.07682181416930725      1.3485965102718463E-7
-0.0286279349377547       0.08394477650671198      5.650033888979092E-8
-0.013212118562285685     0.09349195078838499      6.369162425097357E-8
-0.07442458402246879      0.06953873499952573      7.166075759918833E-8
-0.08757821947686942      0.06564762731336399      8.156435816776418E-8
-0.06998803521475766      0.07768818114499879      7.568307904450312E-8
-0.04105070142223036      0.091824351896551        7.125607866292945E-8
-0.05649630952333198      0.08427324323725252      7.198588604879698E-8
-0.1043285841187657       0.07476484985300108      1.1021945878859283E-7
-0.11495802697070825      0.0875045526409021       1.3790109762246442E-7
-0.026547465861523317     0.10224793735978063      7.838584314315285E-8
-0.013966763593415171     0.11069145847852882      8.693268829521078E-8
-0.013569645463631735     0.12810560563301057      1.1369862100343848E-7
-0.012831249972530656     0.14465045891511533      1.4203963124326366E-7
-0.08029429790485118      0.07953167393050456      8.73964876829498E-8
-0.09144894192694189      0.08140423580033049      1.0139044150477464E-7
-0.0710422801990424       0.08830682678178028      8.834545590009078E-8
-0.039941741200420794     0.10731749042819497      9.096911625742247E-8
-0.051985155809523814     0.0995189297486875       8.741132766430393E-8
-0.06346860803047052      0.09651371082664165      9.190878550995025E-8
-0.10210096907587565      0.09362829905719891      1.2804871959735868E-7
-0.029683766802306555     0.12042528966529406      1.0580252652463164E-7
-0.026697651335445022     0.1386319136904737       1.3470935077043996E-7
-0.08422388690385316      0.09521466925694719      1.0945751406036212E-7
-0.07246362522808861      0.09980882376654002      1.0380027927498296E-7
-0.04380252960527997      0.11941707595993231      1.1072371082180361E-7
-0.05069285460345779      0.11267959665956698      1.0473613025899333E-7
-0.06349850537013613      0.110267481814779        1.1040011294122304E-7
-0.09291034892838676      0.10734693272381071      1.347294130057935E-7
-0.0414199911437981       0.13409846931662386      1.3307529970121614E-7
-0.08068371192631638      0.11169981009812932      1.27784048376696E-7
-0.056321016217142        0.1253524437401833       1.277285593929057E-7
-0.06931593855041185      0.12322294830703553      1.3442875252070685E-7
