0.0463, 0.6752
0.0463, 0.6762
0.0463, 0.6772
0.0463, 0.6781
0.0463, 0.6791
0.0463, 0.68
0.0463, 0.681
0.0463, 0.682
0.0463, 0.6829
0.0463, 0.6839
0.0463, 0.6848
0.0463, 0.6858
0.0462, 0.6867
0.0462, 0.6877
0.0462, 0.6886
0.0462, 0.6897
0.0462, 0.6905
0.0462, 0.6916
0.0462, 0.6925
0.0462, 0.6935
0.0462, 0.6945
0.0462, 0.6954
0.0462, 0.6964
0.0462, 0.6974
0.0462, 0.6983
0.0461, 0.6993
0.0461, 0.7002
0.0461, 0.7012
0.0461, 0.7022
0.0461, 0.7031
0.0461, 0.7041
0.0461, 0.705
0.0461, 0.706
0.0461, 0.7069
0.0461, 0.7079
0.0461, 0.7088
0.0461, 0.7099
0.0461, 0.7107
0.046, 0.7118
0.046, 0.7127
0.046, 0.7137
0.046, 0.7147
0.046, 0.7156
0.046, 0.7166
0.046, 0.7175
0.046, 0.7185
0.046, 0.7195
0.046, 0.7204
0.046, 0.7214
0.046, 0.7224
0.046, 0.7233
0.0459, 0.7243
0.0459, 0.7252
0.0459, 0.7262
0.0459, 0.7271
0.0459, 0.7281
0.0459, 0.729
0.0554, 0.73
0.0554, 0.7309
0.0554, 0.732
0.0554, 0.7328
0.0554, 0.7339
0.0554, 0.7349
0.0554, 0.7358
0.0554, 0.7368
0.0554, 0.7377
0.0554, 0.7387
0.0554, 0.7397
0.0554, 0.7406
0.0554, 0.7416
0.0553, 0.7425
0.0553, 0.7435
0.0553, 0.7445
0.0553, 0.7454
0.0553, 0.7464
0.0553, 0.7473
0.0553, 0.7483
0.0553, 0.7492
0.0553, 0.7502
0.0553, 0.7511
0.0553, 0.7522
0.0553, 0.753
0.0553, 0.7541
0.0553, 0.755
0.0552, 0.756
0.0552, 0.757
0.0552, 0.7579
0.0552, 0.7589
0.0552, 0.7599
0.0552, 0.7608
0.0552, 0.7618
0.0552, 0.7627
0.0552, 0.7637
0.0552, 0.7647
0.0552, 0.7656
0.0552, 0.7666
0.0552, 0.7675
0.0551, 0.7685
0.0551, 0.7694
0.0551, 0.7704
0.0551, 0.7713
0.0551, 0.7724
0.0551, 0.7732
0.0551, 0.7743
0.0551, 0.7752
0.0551, 0.7762
0.0551, 0.7772
0.0551, 0.7781
0.0551, 0.7791
0.0551, 0.78
0.055, 0.781
0.055, 0.782
0.055, 0.7829
0.055, 0.7839
0.055, 0.7849
0.055, 0.7858
0.055, 0.7868
0.055, 0.7877
0.055, 0.7887
0.055, 0.7896
0.055, 0.7906
0.055, 0.7915
0.055, 0.7925
0.0549, 0.7934
0.0549, 0.7945
0.0549, 0.7953
0.0549, 0.7964
0.0549, 0.7974
0.0549, 0.7983
0.0549, 0.7993
0.0549, 0.8002
0.0549, 0.8012
0.0644, 0.8022
0.0644, 0.8031
0.0644, 0.8041
0.0644, 0.805
0.0644, 0.806
0.0644, 0.807
0.0644, 0.8079
0.0644, 0.8089
0.0644, 0.8098
0.0644, 0.8108
0.0643, 0.8117
0.0643, 0.8127
0.0643, 0.8136
0.0643, 0.8147
0.0643, 0.8155
0.0643, 0.8166
0.0643, 0.8175
0.0643, 0.8185
0.0643, 0.8195
0.0643, 0.8204
0.0643, 0.8214
0.0643, 0.8224
0.0643, 0.8233
0.0642, 0.8243
0.0642, 0.8252
0.0642, 0.8262
0.0642, 0.8272
0.0642, 0.8281
0.0642, 0.8291
0.0642, 0.83
0.0642, 0.831
0.0642, 0.8319
0.0642, 0.8329
0.0642, 0.8338
0.0642, 0.8349
0.0642, 0.8357
0.0641, 0.8368
0.0641, 0.8377
0.0641, 0.8387
0.0641, 0.8397
0.0641, 0.8406
0.0641, 0.8416
0.0641, 0.8425
0.0641, 0.8435
0.0641, 0.8445
0.0641, 0.8454
0.0641, 0.8464
0.0641, 0.8474
0.0641, 0.8483
0.064, 0.8493
0.064, 0.8502
0.064, 0.8512
0.064, 0.8521
0.064, 0.8531
0.064, 0.854
0.064, 0.855
0.064, 0.8559
0.064, 0.857
0.064, 0.8578
0.064, 0.8589
0.064, 0.8599
0.064, 0.8608
0.0639, 0.8618
0.0639, 0.8627
0.0639, 0.8637
0.0639, 0.8647
0.0639, 0.8656
0.0639, 0.8666
0.0639, 0.8675
0.0639, 0.8685
0.0639, 0.8695
0.0639, 0.8704
0.0639, 0.8714
0.0639, 0.8723
0.0639, 0.8733
0.0638, 0.8742
0.0638, 0.8752
0.0638, 0.8761
0.0638, 0.8772
0.0638, 0.878
0.0734, 0.8791
0.0733, 0.88
0.0733, 0.881
0.0733, 0.882
0.0733, 0.8829
0.0733, 0.8839
0.0733, 0.8849
0.0733, 0.8858
0.0733, 0.8868
0.0733, 0.8877
0.0733, 0.8887
0.0733, 0.8897
0.0733, 0.8906
0.0733, 0.8916
0.0732, 0.8925
0.0732, 0.8935
0.0732, 0.8944
0.0732, 0.8954
0.0732, 0.8963
0.0732, 0.8974
0.0732, 0.8982
0.0732, 0.8993
0.0732, 0.9002
0.0732, 0.9012
0.0732, 0.9022
0.0732, 0.9031
0.0732, 0.9041
0.0731, 0.905
0.0731, 0.906
0.0731, 0.907
0.0731, 0.9079
0.0731, 0.9089
0.0731, 0.9099
0.0731, 0.9108
0.0731, 0.9118
0.0731, 0.9127
0.0731, 0.9137
0.0731, 0.9146
0.0731, 0.9156
0.0731, 0.9165
0.0731, 0.9175
0.073, 0.9184
0.073, 0.9195
0.073, 0.9203
0.073, 0.9214
0.073, 0.9224
0.073, 0.9233
0.073, 0.9243
0.073, 0.9252
0.073, 0.9262
0.0825, 0.9272
0.0825, 0.9281
0.0825, 0.9291
0.0825, 0.93
0.0825, 0.931
0.0825, 0.932
0.0825, 0.9329
0.0825, 0.9339
0.0825, 0.9348
0.0825, 0.9358
0.0824, 0.9367
0.0824, 0.9377
0.0824, 0.9386
0.0824, 0.9397
0.0824, 0.9405
0.0824, 0.9416
0.0824, 0.9425
0.0824, 0.9435
0.0824, 0.9445
0.0824, 0.9454
0.0824, 0.9464
0.0824, 0.9474
0.0824, 0.9483
0.0823, 0.9493
0.0823, 0.9502
0.0823, 0.9512
0.0823, 0.9522
0.0823, 0.9531
0.0823, 0.9541
0.0823, 0.955
0.0823, 0.956
0.0823, 0.9569
0.0823, 0.9579
0.0823, 0.9588
0.0823, 0.9599
0.0823, 0.9607
0.0822, 0.9618
0.0822, 0.9627
0.0822, 0.9637
0.0822, 0.9647
0.0822, 0.9656
0.0822, 0.9666
0.0822, 0.9675
0.0822, 0.9685
0.0822, 0.9695
0.0822, 0.9704
0.0822, 0.9714
0.0822, 0.9724
0.0822, 0.9733
0.0821, 0.9743
0.0917, 0.9752
0.0917, 0.9762
0.0917, 0.9771
0.0917, 0.9781
0.0917, 0.979
0.0916, 0.98
0.0916, 0.9809
0.0916, 0.982
0.0916, 0.9828
0.0916, 0.9839
0.0916, 0.9849
0.0916, 0.9858
0.0916, 0.9868
0.0916, 0.9877
0.0916, 0.9887
0.0916, 0.9897
0.0916, 0.9906
0.0916, 0.9916
0.0915, 0.9925
0.0915, 0.9935
0.0915, 0.9945
0.0915, 0.9954
0.0915, 0.9964
0.0915, 0.9973
0.0915, 0.9983
0.101, 0.9992
0.101, 1.0002
0.101, 1.0012
0.101, 1.0022
0.101, 1.0031
0.101, 1.0041
0.101, 1.005
0.101, 1.006
0.101, 1.007
0.101, 1.0079
0.101, 1.0089
0.101, 1.0099
0.1009, 1.0108
0.1009, 1.0118
0.1009, 1.0127
0.1009, 1.0137
0.1009, 1.0147
0.1009, 1.0156
0.1009, 1.0166
0.1009, 1.0175
0.1009, 1.0185
0.1009, 1.0195
0.1104, 1.0204
0.1104, 1.0214
0.1104, 1.0224
0.1104, 1.0233
0.1104, 1.0243
0.1104, 1.0252
0.1104, 1.0262
0.1104, 1.0272
0.1104, 1.0281
0.1103, 1.0291
0.1103, 1.03
0.1103, 1.031
0.1103, 1.032
0.1103, 1.0329
0.1103, 1.0339
0.1103, 1.0349
0.1103, 1.0358
0.1103, 1.0368
0.1103, 1.0377
0.1103, 1.0387
0.1103, 1.0397
0.1198, 1.0406
0.1198, 1.0416
0.1198, 1.0425
0.1198, 1.0435
0.1198, 1.0445
0.1198, 1.0454
0.1198, 1.0464
0.1198, 1.0474
0.1197, 1.0483
0.1197, 1.0493
0.1197, 1.0502
0.1197, 1.0512
0.1197, 1.0522
0.1197, 1.0531
0.1292, 1.0541
0.1292, 1.055
0.1292, 1.056
0.1292, 1.057
0.1292, 1.0579
0.1292, 1.0589
0.1292, 1.0599
0.1292, 1.0608
0.1387, 1.0618
0.1387, 1.0627
0.1387, 1.0637
0.1387, 1.0647
0.1482, 1.0656
0.1482, 1.0666
0.1578, 1.0675
0.1578, 1.0685
0.1673, 1.0695
0.1673, 1.0704
0.1768, 1.0714
0.1864, 1.0724
0.1959, 1.0724
0.2055, 1.0714
0.1959, 1.0714
0.1864, 1.0714
0.1959, 1.0714
0.2055, 1.0704
0.215, 1.0704
0.2246, 1.0695
0.2341, 1.0685
0.2437, 1.0675
0.2532, 1.0666
0.2628, 1.0656
0.2724, 1.0647
0.2819, 1.0637
0.2819, 1.0627
0.2915, 1.0618
0.2915, 1.0608
0.2915, 1.0599
0.2915, 1.0589
0.3011, 1.0579
0.3011, 1.057
0.3011, 1.056
0.3106, 1.055
0.3106, 1.0541
0.3202, 1.0531
0.3202, 1.0522
0.3296, 1.0512
0.3298, 1.0502
0.3298, 1.0493
0.3298, 1.0483
0.3393, 1.0474
0.3393, 1.0464
0.3393, 1.0454
0.3489, 1.0445
0.3489, 1.0435
0.3489, 1.0425
0.3489, 1.0416
0.3585, 1.0406
0.3585, 1.0397
0.3585, 1.0387
0.3585, 1.0377
0.3679, 1.0368
0.3681, 1.0358
0.3681, 1.0349
0.3776, 1.0339
0.3776, 1.0329
0.3776, 1.032
0.3872, 1.031
0.3872, 1.03
0.3872, 1.0291
0.3968, 1.0281
0.4062, 1.0272
0.4062, 1.0262
0.4062, 1.0252
0.4062, 1.0243
0.4159, 1.0233
0.4159, 1.0224
0.4254, 1.0214
0.4255, 1.0204
0.435, 1.0195
0.435, 1.0185
0.4445, 1.0175
0.4541, 1.0166
0.4541, 1.0156
0.4637, 1.0147
0.4732, 1.0137
0.4828, 1.0127
0.4923, 1.0118
0.5019, 1.0108
0.5114, 1.0099
0.521, 1.0089
0.5306, 1.0079
0.5401, 1.007
0.5497, 1.006
0.5592, 1.005
0.5688, 1.0041
0.5783, 1.0031
0.5783, 1.0022
0.5878, 1.0022
0.5974, 1.0022
0.5974, 1.0012
0.607, 1.0012
0.6165, 1.0012
0.6261, 1.0012
0.6356, 1.0012
0.6452, 1.0022
0.6547, 1.0022
0.6643, 1.0031
0.6738, 1.0031
0.6833, 1.0041
0.6928, 1.005
0.7024, 1.006
0.712, 1.007
0.7215, 1.007
0.7309, 1.0079
0.7406, 1.0089
0.7501, 1.0099
0.7597, 1.0108
0.7692, 1.0118
0.7787, 1.0127
0.7787, 1.0137
0.7883, 1.0147
0.7978, 1.0156
0.8073, 1.0166
0.8073, 1.0175
0.8169, 1.0175
0.8169, 1.0185
0.8264, 1.0185
0.8359, 1.0185
0.8359, 1.0195
0.8455, 1.0204
0.855, 1.0204
0.855, 1.0214
0.8646, 1.0224
0.874, 1.0233
0.8837, 1.0243
0.8932, 1.0252
0.9026, 1.0262
0.9123, 1.0272
0.9123, 1.0281
0.9218, 1.0291
0.9313, 1.03
0.9409, 1.03
0.9409, 1.031
0.9504, 1.031
0.96, 1.032
0.9695, 1.032
0.9695, 1.0329
0.979, 1.0329
0.9886, 1.0339
0.9981, 1.0339
1.0077, 1.0349
1.0172, 1.0358
1.0268, 1.0358
1.0363, 1.0358
1.0458, 1.0368
1.0554, 1.0368
1.0649, 1.0368
1.0745, 1.0368
1.084, 1.0368
1.0936, 1.0368
1.1031, 1.0368
1.1127, 1.0368
1.1222, 1.0368
1.1318, 1.0368
1.1413, 1.0368
1.1509, 1.0358
1.1604, 1.0358
1.17, 1.0358
1.1795, 1.0349
1.1891, 1.0339
1.1985, 1.0329
1.2082, 1.032
1.2177, 1.031
1.2273, 1.03
1.2368, 1.0291
1.2464, 1.0291
1.2559, 1.0281
1.2655, 1.0272
1.275, 1.0272
1.2846, 1.0272
1.2941, 1.0262
1.3037, 1.0262
1.3132, 1.0252
1.3228, 1.0243
1.3324, 1.0233
1.3418, 1.0233
1.3418, 1.0224
1.3515, 1.0214
1.3515, 1.0204
1.361, 1.0195
1.3706, 1.0185
1.3706, 1.0175
1.3801, 1.0166
1.3801, 1.0156
1.3801, 1.0147
1.3801, 1.0137
1.3801, 1.0127
1.3897, 1.0118
1.3897, 1.0108
1.3993, 1.0099
1.3993, 1.0089
1.3993, 1.0079
1.4089, 1.007
1.4089, 1.006
1.4089, 1.005
1.4089, 1.0041
1.4184, 1.0031
1.4184, 1.0022
1.4184, 1.0012
1.4184, 1.0002
1.428, 0.9992
1.428, 0.9983
1.428, 0.9973
1.428, 0.9964
1.4376, 0.9954
1.4376, 0.9945
1.4376, 0.9935
1.4472, 0.9925
1.4472, 0.9916
1.4472, 0.9906
1.4472, 0.9897
1.4472, 0.9887
1.4567, 0.9877
1.4567, 0.9868
1.4567, 0.9858
1.4567, 0.9849
1.4567, 0.9839
1.4663, 0.9828
1.4663, 0.982
1.4663, 0.9809
1.4663, 0.98
1.4664, 0.979
1.4664, 0.9781
1.4759, 0.9771
1.4759, 0.9762
1.4759, 0.9752
1.4759, 0.9743
1.4759, 0.9733
1.476, 0.9724
1.476, 0.9714
1.4855, 0.9704
1.4855, 0.9695
1.4855, 0.9685
1.4855, 0.9675
1.495, 0.9666
1.495, 0.9656
1.495, 0.9647
1.495, 0.9637
1.495, 0.9627
1.495, 0.9618
1.495, 0.9607
1.5047, 0.9599
1.5047, 0.9588
1.5047, 0.9579
1.5047, 0.9569
1.5047, 0.956
1.5047, 0.955
1.5047, 0.9541
1.5047, 0.9531
1.5143, 0.9522
1.5143, 0.9512
1.5143, 0.9502
1.5143, 0.9493
1.5143, 0.9483
1.5143, 0.9474
1.5239, 0.9464
1.5239, 0.9454
1.5239, 0.9445
1.5239, 0.9435
1.5239, 0.9425
1.5239, 0.9416
1.5239, 0.9405
1.5335, 0.9397
1.5335, 0.9386
1.5335, 0.9377
1.5335, 0.9367
1.5335, 0.9358
1.5431, 0.9348
1.5431, 0.9339
1.5431, 0.9329
1.5431, 0.932
1.5527, 0.931
1.5622, 0.931
1.5718, 0.931
1.5813, 0.932
1.5716, 0.932
1.5813, 0.9329
1.5813, 0.9339
1.5908, 0.9348
1.5908, 0.9358
1.5813, 0.9348
1.5813, 0.9358
1.5908, 0.9367
1.5908, 0.9377
1.5908, 0.9386
1.6002, 0.9397
1.6002, 0.9405
1.6002, 0.9416
1.6002, 0.9425
1.6002, 0.9435
1.6002, 0.9445
1.6002, 0.9454
1.6002, 0.9464
1.6002, 0.9474
1.6098, 0.9483
1.6098, 0.9493
1.6098, 0.9502
1.6098, 0.9512
1.6098, 0.9522
1.6098, 0.9531
1.6098, 0.9541
1.6193, 0.955
1.6193, 0.956
1.6193, 0.9569
1.6193, 0.9579
1.6193, 0.9588
1.6193, 0.9599
1.6192, 0.9607
1.6192, 0.9618
1.6288, 0.9627
1.6288, 0.9637
1.6288, 0.9647
1.6288, 0.9656
1.6287, 0.9666
1.6287, 0.9675
1.6383, 0.9685
1.6383, 0.9695
1.6383, 0.9704
1.6383, 0.9714
1.6381, 0.9724
1.6478, 0.9733
1.6478, 0.9743
1.6478, 0.9752
1.6478, 0.9762
1.6478, 0.9771
1.6477, 0.9781
1.6477, 0.979
1.6477, 0.98
1.6573, 0.9809
1.6573, 0.982
1.6573, 0.9828
1.6572, 0.9839
1.6572, 0.9849
1.6667, 0.9858
1.6667, 0.9868
1.6667, 0.9877
1.6667, 0.9887
1.6667, 0.9897
1.6667, 0.9906
1.6763, 0.9916
1.6763, 0.9925
1.6763, 0.9935
1.6763, 0.9945
1.6858, 0.9954
1.6858, 0.9964
1.6858, 0.9973
1.6858, 0.9983
1.6858, 0.9992
1.6953, 1.0002
1.6953, 1.0012
1.6953, 1.0022
1.6953, 1.0031
1.7048, 1.0041
1.7048, 1.005
1.7048, 1.006
1.7048, 1.007
1.7143, 1.0079
1.7143, 1.0089
1.7239, 1.0099
1.7239, 1.0108
1.7239, 1.0118
1.7238, 1.0127
1.7334, 1.0137
1.7334, 1.0147
1.7429, 1.0156
1.7429, 1.0166
1.7524, 1.0175
1.7524, 1.0185
1.762, 1.0195
1.762, 1.0204
1.7715, 1.0214
1.781, 1.0224
1.7906, 1.0233
1.7906, 1.0243
1.7906, 1.0252
1.8001, 1.0262
1.8001, 1.0272
1.8001, 1.0281
1.8096, 1.0291
1.8192, 1.03
1.8287, 1.03
1.8383, 1.031
1.8477, 1.031
1.8573, 1.032
1.8669, 1.032
1.8763, 1.0329
1.886, 1.0339
1.8955, 1.0339
1.9051, 1.0349
1.9146, 1.0349
1.9241, 1.0349
1.9337, 1.0349
1.9432, 1.0339
1.9527, 1.0339
1.9623, 1.0329
1.9719, 1.032
1.9719, 1.031
1.9815, 1.03
1.991, 1.0291
2.0006, 1.0291
2.0101, 1.0281
2.0197, 1.0281
2.0292, 1.0281
2.0388, 1.0281
2.0483, 1.0281
2.0579, 1.0281
2.0674, 1.0291
2.0769, 1.03
2.0865, 1.03
2.096, 1.031
2.1056, 1.031
2.1151, 1.031
2.1247, 1.031
2.1342, 1.031
2.1438, 1.03
2.1533, 1.0291
2.1629, 1.0281
2.1724, 1.0272
2.1724, 1.0262
2.182, 1.0252
2.1915, 1.0243
2.1915, 1.0233
2.2011, 1.0224
2.2106, 1.0224
2.2202, 1.0214
2.2297, 1.0214
2.2393, 1.0204
2.2488, 1.0204
2.2584, 1.0204
2.2679, 1.0195
2.2775, 1.0195
2.287, 1.0195
2.2966, 1.0195
2.3061, 1.0195
2.3157, 1.0185
2.3252, 1.0185
2.3348, 1.0175
2.3443, 1.0166
2.3538, 1.0166
2.3538, 1.0156
2.3634, 1.0147
2.373, 1.0137
2.3826, 1.0127
2.3921, 1.0118
2.4017, 1.0108
2.4112, 1.0099
2.4208, 1.0099
2.4303, 1.0089
2.4399, 1.0079
2.4494, 1.0079
2.459, 1.007
2.4685, 1.006
2.4781, 1.005
2.4876, 1.0041
2.4971, 1.0041
2.5067, 1.0041
2.5163, 1.0041
2.5258, 1.0041
2.5354, 1.0041
2.5449, 1.0041
2.5545, 1.0041
2.564, 1.0041
2.5735, 1.0041
2.5831, 1.0041
2.5927, 1.0031
2.6021, 1.0031
2.6117, 1.0031
2.6213, 1.0031
2.6308, 1.0031
2.6404, 1.0031
2.6499, 1.0031
2.6595, 1.0031
2.669, 1.0041
2.6785, 1.005
2.6881, 1.006
2.6976, 1.007
2.7072, 1.0079
2.7072, 1.0089
2.7167, 1.0099
2.7167, 1.0108
2.7262, 1.0118
2.7262, 1.0127
2.7358, 1.0137
2.7358, 1.0147
2.7358, 1.0156
2.7357, 1.0166
2.7452, 1.0175
2.7452, 1.0185
2.7452, 1.0195
2.7548, 1.0204
2.7548, 1.0214
2.7548, 1.0224
2.7643, 1.0233
2.7643, 1.0243
2.7643, 1.0252
2.7643, 1.0262
2.7738, 1.0272
2.7738, 1.0281
2.7738, 1.0291
2.7833, 1.03
2.7833, 1.031
2.7833, 1.032
2.7929, 1.0329
2.7929, 1.0339
2.7929, 1.0349
2.8024, 1.0358
2.8024, 1.0368
2.8024, 1.0377
2.8024, 1.0387
2.8119, 1.0397
2.8119, 1.0406
2.8119, 1.0416
2.8215, 1.0425
2.8215, 1.0435
2.831, 1.0445
2.831, 1.0454
2.831, 1.0464
2.831, 1.0474
2.8405, 1.0483
2.8405, 1.0493
2.8405, 1.0502
2.8405, 1.0512
2.8405, 1.0522
2.85, 1.0531
2.85, 1.0541
2.85, 1.055
2.85, 1.056
2.85, 1.057
2.8595, 1.0579
2.8595, 1.0589
2.8595, 1.0599
2.8595, 1.0608
2.8595, 1.0618
2.8595, 1.0627
2.8595, 1.0637
2.8595, 1.0647
2.8595, 1.0656
2.8595, 1.0666
2.8594, 1.0675
2.8594, 1.0685
2.8594, 1.0695
2.8594, 1.0704
2.869, 1.0714
2.869, 1.0724
2.8689, 1.0733
2.8689, 1.0743
2.8689, 1.0752
2.8689, 1.0762
2.8689, 1.0772
2.8689, 1.0781
2.8689, 1.0791
2.8689, 1.08
2.8689, 1.081
2.8689, 1.082
2.8689, 1.0829
2.8784, 1.0839
2.8784, 1.0849
2.8784, 1.0858
2.8784, 1.0868
2.8784, 1.0877
2.8784, 1.0887
2.8784, 1.0897
2.8784, 1.0906
2.8782, 1.0916
2.8782, 1.0925
2.8782, 1.0935
2.8782, 1.0945
2.8879, 1.0954
2.8879, 1.0964
2.8878, 1.0974
2.8878, 1.0983
2.8878, 1.0993
2.8878, 1.1002
2.8878, 1.1012
2.8878, 1.1022
2.8878, 1.1031
2.8878, 1.1041
2.8878, 1.105
2.8878, 1.106
2.8878, 1.107
2.8878, 1.1078
2.8973, 1.1089
2.8973, 1.1099
2.9068, 1.1108
2.9068, 1.1118
2.9163, 1.1118
2.9259, 1.1118
2.9259, 1.1108
2.9163, 1.1108
2.9259, 1.1099
2.9355, 1.1099
2.9355, 1.1089
2.9355, 1.1078
2.9355, 1.107
2.9451, 1.106
2.9451, 1.105
2.9451, 1.1041
2.9451, 1.1031
2.9451, 1.1022
2.9451, 1.1012
2.9451, 1.1002
2.9451, 1.0993
2.9451, 1.0983
2.9451, 1.0974
2.9451, 1.0964
2.9451, 1.0954
2.9452, 1.0945
2.9452, 1.0935
2.9452, 1.0925
2.9452, 1.0916
2.9452, 1.0906
2.9452, 1.0897
2.9452, 1.0887
2.9548, 1.0877
2.9548, 1.0868
2.9548, 1.0858
2.9548, 1.0849
2.9548, 1.0839
2.9548, 1.0829
2.9548, 1.082
2.9548, 1.081
2.9548, 1.08
2.9548, 1.0791
2.9548, 1.0781
2.9548, 1.0772
2.9548, 1.0762
2.9548, 1.0752
2.9548, 1.0743
2.9548, 1.0733
2.9548, 1.0724
2.9644, 1.0714
2.9644, 1.0704
2.9644, 1.0695
2.9645, 1.0685
2.9645, 1.0675
2.9645, 1.0666
2.9645, 1.0656
2.9645, 1.0647
2.9645, 1.0637
2.9645, 1.0627
2.9645, 1.0618
2.9645, 1.0608
2.9645, 1.0599
2.9645, 1.0589
2.9645, 1.0579
2.9741, 1.057
2.9741, 1.056
2.9741, 1.055
2.9741, 1.0541
2.9741, 1.0531
2.9741, 1.0522
2.9741, 1.0512
2.9741, 1.0502
2.9742, 1.0493
2.9742, 1.0483
2.9742, 1.0474
2.9742, 1.0464
2.9837, 1.0454
2.9837, 1.0445
2.9837, 1.0435
2.9838, 1.0425
2.9838, 1.0416
2.9838, 1.0406
2.9838, 1.0397
2.9838, 1.0387
2.9838, 1.0377
2.9838, 1.0368
2.9838, 1.0358
2.9838, 1.0349
2.9838, 1.0339
2.9838, 1.0329
2.9838, 1.032
2.9933, 1.031
2.9933, 1.03
2.9933, 1.0291
2.9933, 1.0281
2.9933, 1.0272
2.9933, 1.0262
2.9933, 1.0252
2.9933, 1.0243
2.9935, 1.0233
2.9935, 1.0224
2.9935, 1.0214
2.9935, 1.0204
3.003, 1.0195
3.003, 1.0185
3.003, 1.0175
3.0031, 1.0166
3.0031, 1.0156
3.0031, 1.0147
3.0031, 1.0137
3.0031, 1.0127
3.0031, 1.0118
3.0031, 1.0108
3.0031, 1.0099
3.0031, 1.0089
3.0031, 1.0079
3.0031, 1.007
3.0031, 1.006
3.0031, 1.005
3.0031, 1.0041
3.0032, 1.0031
3.0127, 1.0022
3.0127, 1.0012
3.0127, 1.0002
3.0127, 0.9992
3.0127, 0.9983
3.0127, 0.9973
3.0128, 0.9964
3.0128, 0.9954
3.0128, 0.9945
3.0128, 0.9935
3.0128, 0.9925
3.0128, 0.9916
3.0128, 0.9906
3.0128, 0.9897
3.0128, 0.9887
3.0128, 0.9877
3.0224, 0.9868
3.0224, 0.9858
3.0224, 0.9849
3.0224, 0.9839
3.0224, 0.9828
3.0224, 0.982
3.0224, 0.9809
3.0224, 0.98
3.0224, 0.979
3.0224, 0.9781
3.0225, 0.9771
3.0225, 0.9762
3.0225, 0.9752
3.0225, 0.9743
3.0225, 0.9733
